1686224899.548740,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686224918.841139,192.168.29.136,2640,8,11643,28
1686224918.852513,192.168.29.136,2641,8,11642,28
1686224918.863928,192.168.29.136,2642,8,11641,28
1686224918.875505,192.168.29.136,2643,8,11640,28
1686224918.929961,192.168.29.136,2644,8,11639,28
1686224918.962672,192.168.29.136,2645,8,11638,28
1686224918.974095,192.168.29.136,2646,8,11637,28
1686224918.985406,192.168.29.136,2647,8,11636,28
1686224918.996706,192.168.29.136,2648,8,11635,28
1686224919.008098,192.168.29.136,2649,8,11634,28
1686224919.014097,192.168.29.136,2650,8,11633,28
1686224919.025423,192.168.29.136,2651,8,11632,28
1686224919.036716,192.168.29.136,2652,8,11631,28
1686224919.084147,192.168.29.136,2653,8,11630,28
1686224919.095583,192.168.29.136,2654,8,11629,28
1686224919.133215,192.168.29.136,2655,8,11628,28
1686224919.149899,192.168.29.136,2656,8,11627,28
1686224919.161046,192.168.29.136,2657,8,11626,28
1686224919.172024,192.168.29.136,2658,8,11625,28
1686224919.188425,192.168.29.136,2659,8,11624,28
1686224919.199721,192.168.29.136,2660,8,11623,28
1686224919.211287,192.168.29.136,2661,8,11622,28
1686224919.258798,192.168.29.136,2662,8,11621,28
1686224919.270056,192.168.29.136,2663,8,11620,28
1686224919.286563,192.168.29.136,2664,8,11619,28
1686224919.297914,192.168.29.136,2665,8,11618,28
1686224919.309139,192.168.29.136,2666,8,11617,28
1686224919.320273,192.168.29.136,2667,8,11616,28
1686224919.336747,192.168.29.136,2668,8,11615,28
1686224919.348158,192.168.29.136,2669,8,11614,28
1686224919.359432,192.168.29.136,2670,8,11613,28
1686224919.512076,192.168.29.136,2671,8,11612,28
1686224919.528954,192.168.29.136,2672,8,11611,28
1686224919.540183,192.168.29.136,2673,8,11610,28
1686224919.592996,192.168.29.136,2674,8,11609,28
1686224919.604138,192.168.29.136,2675,8,11608,28
1686224919.620682,192.168.29.136,2676,8,11607,28
1686224919.631983,192.168.29.136,2677,8,11606,28
1686224919.643325,192.168.29.136,2678,8,11605,28
1686224919.654498,192.168.29.136,2679,8,11604,28
1686224919.670840,192.168.29.136,2680,8,11603,28
1686224919.682210,192.168.29.136,2681,8,11602,28
1686224919.693872,192.168.29.136,2682,8,11601,28
1686224919.705133,192.168.29.136,2683,8,11600,28
1686224919.716318,192.168.29.136,2684,8,11599,28
1686224919.722372,192.168.29.136,2685,8,11598,28
1686224919.733664,192.168.29.136,2686,8,11597,28
1686224919.744978,192.168.29.136,2687,8,11596,28
1686224919.751051,192.168.29.136,2688,8,11595,28
1686224919.762201,192.168.29.136,2689,8,11594,28
1686224919.783965,192.168.29.136,2690,8,11593,28
1686224919.806107,192.168.29.136,2691,8,11592,28
1686224919.822755,192.168.29.136,2692,8,11591,28
1686224919.833704,192.168.29.136,2693,8,11590,28
1686224919.849886,192.168.29.136,2694,8,11589,28
1686224919.866193,192.168.29.136,2695,8,11588,28
1686224919.887961,192.168.29.136,2696,8,11587,28
1686224919.904209,192.168.29.136,2697,8,11586,28
1686224919.920747,192.168.29.136,2698,8,11585,28
1686224919.932021,192.168.29.136,2699,8,11584,28
1686224920.099713,192.168.29.136,2700,8,11583,28
1686224920.111039,192.168.29.136,2701,8,11582,28
1686224920.295199,192.168.29.136,2702,8,11581,28
1686224920.301344,192.168.29.136,2703,8,11580,28
1686224920.318080,192.168.29.136,2704,8,11579,28
1686224920.334583,192.168.29.136,2705,8,11578,28
1686224920.345952,192.168.29.136,2706,8,11577,28
1686224920.378109,192.168.29.136,2707,8,11576,28
1686224920.389160,192.168.29.136,2708,8,11575,28
1686224920.400311,192.168.29.136,2709,8,11574,28
1686224920.411729,192.168.29.136,2710,8,11573,28
1686224920.423022,192.168.29.136,2711,8,11572,28
1686224920.434134,192.168.29.136,2712,8,11571,28
1686224920.445368,192.168.29.136,2713,8,11570,28
1686224920.456422,192.168.29.136,2714,8,11569,28
1686224920.467803,192.168.29.136,2715,8,11568,28
1686224920.479258,192.168.29.136,2716,8,11567,28
1686224920.485186,192.168.29.136,2717,8,11566,28
1686224920.581276,192.168.29.136,2718,8,11565,28
1686224920.592435,192.168.29.136,2719,8,11564,28
1686224920.598199,192.168.29.136,2720,8,11563,28
1686224920.662640,192.168.29.136,2721,8,11562,28
1686224920.673997,192.168.29.136,2722,8,11561,28
1686224920.685368,192.168.29.136,2723,8,11560,28
1686224920.686220,192.168.29.136,2724,8,11559,28
1686224920.782190,192.168.29.136,2725,8,11558,28
1686224920.793530,192.168.29.136,2726,8,11557,28
1686224920.905838,192.168.29.136,2727,8,11556,28
