1686215796.399907,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686215814.094975,192.168.29.136,3576,60422,65024,28
1686215814.106963,192.168.29.136,3320,60422,65280,28
1686215814.118856,192.168.29.136,3064,60422,1,28
1686215814.130773,192.168.29.136,2808,60422,257,28
1686215814.142622,192.168.29.136,2552,60422,513,28
1686215814.201825,192.168.29.136,2296,60422,769,28
1686215814.218976,192.168.29.136,2040,60422,1025,28
1686215814.219802,192.168.29.136,1784,60422,1281,28
1686215814.231383,192.168.29.136,1528,60422,1537,28
1686215814.243353,192.168.29.136,1272,60422,1793,28
1686215814.255033,192.168.29.136,1016,60422,2049,28
1686215814.266861,192.168.29.136,760,60422,2305,28
1686215814.278701,192.168.29.136,504,60422,2561,28
1686215814.507900,192.168.29.136,248,60422,2817,28
1686215814.519385,192.168.29.136,65527,60422,3073,28
1686215814.536391,192.168.29.136,65271,60422,3329,28
1686215814.548047,192.168.29.136,65015,60422,3585,28
1686215814.607832,192.168.29.136,64759,60422,3841,28
1686215814.619725,192.168.29.136,64503,60422,4097,28
1686215814.733008,192.168.29.136,64247,60422,4353,28
1686215814.825024,192.168.29.136,63991,60422,4609,28
1686215814.825922,192.168.29.136,63735,60422,4865,28
1686215814.838110,192.168.29.136,63479,60422,5121,28
1686215814.849751,192.168.29.136,63223,60422,5377,28
1686215814.914812,192.168.29.136,62967,60422,5633,28
1686215814.980953,192.168.29.136,62711,60422,5889,28
1686215814.992540,192.168.29.136,62455,60422,6145,28
1686215815.004391,192.168.29.136,62199,60422,6401,28
1686215815.059050,192.168.29.136,61943,60422,6657,28
1686215815.070836,192.168.29.136,61687,60422,6913,28
1686215815.082645,192.168.29.136,61431,60422,7169,28
1686215815.094716,192.168.29.136,61175,60422,7425,28
1686215815.112148,192.168.29.136,60919,60422,7681,28
1686215815.124011,192.168.29.136,60663,60422,7937,28
1686215815.156412,192.168.29.136,60407,60422,8193,28
1686215815.162495,192.168.29.136,60151,60422,8449,28
1686215815.371073,192.168.29.136,59895,60422,8705,28
