1686222589.509275,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686222619.410208,192.168.29.136,51977,21,45517,41
1686222619.432376,192.168.29.136,51977,21,45517,41
1686222619.460649,192.168.29.136,51977,21,45517,41
1686222619.527497,192.168.29.136,51977,21,45517,41
1686222619.574700,192.168.29.136,51977,21,45517,41
1686222619.610807,192.168.29.136,51977,21,45517,41
1686222619.708115,192.168.29.136,51977,21,45517,41
1686222619.738982,192.168.29.136,51977,21,45517,41
1686222619.755146,192.168.29.136,51977,21,45517,41
1686222619.769328,192.168.29.136,51977,21,45517,41
1686222619.856205,192.168.29.136,51977,21,45517,41
1686222619.872219,192.168.29.136,51977,21,45517,41
1686222619.930994,192.168.29.136,51977,21,45517,41
1686222619.997308,192.168.29.136,51977,21,45517,41
1686222620.017245,192.168.29.136,51977,21,45517,41
1686222620.044517,192.168.29.136,51977,21,45517,41
1686222620.137543,192.168.29.136,51977,21,45517,41
1686222620.208014,192.168.29.136,51977,21,45517,41
1686222620.229405,192.168.29.136,51977,21,45517,41
1686222620.250028,192.168.29.136,51977,21,45517,41
1686222620.276730,192.168.29.136,51977,21,45517,41
1686222620.358413,192.168.29.136,51977,21,45517,41
1686222620.374007,192.168.29.136,51977,21,45517,41
