1686214421.215353,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686214630.069896,192.168.29.141,2007,19109,83,84
1686214630.440808,192.168.29.136,12341,18472,207,84
1686214631.071944,192.168.29.141,4560,19109,84,84
1686214631.442088,192.168.29.136,26927,18472,208,84
1686214632.072283,192.168.29.141,36811,19109,85,84
1686214632.444239,192.168.29.136,8743,18472,209,84
1686214633.074831,192.168.29.141,62402,19109,86,84
1686214633.444484,192.168.29.136,32547,18472,210,84
1686214634.075971,192.168.29.141,55225,19109,87,84
1686214634.446676,192.168.29.136,5915,18472,211,84
1686214635.078709,192.168.29.141,55984,19109,88,84
1686214635.447956,192.168.29.136,63762,18472,212,84
1686214636.080382,192.168.29.141,35240,19109,89,84
1686214636.450622,192.168.29.136,35593,18472,213,84
1686214637.081733,192.168.29.141,39072,19109,90,84
1686214637.452534,192.168.29.136,37377,18472,214,84
1686214638.084388,192.168.29.141,17816,19109,91,84
1686214638.453355,192.168.29.136,33273,18472,215,84
1686214639.086304,192.168.29.141,44687,19109,92,84
1686214639.456710,192.168.29.136,52721,18472,216,84
1686214640.088037,192.168.29.141,60293,19109,93,84
1686214640.457836,192.168.29.136,49898,18472,217,84
1686214641.090451,192.168.29.141,4988,19109,94,84
1686214641.459478,192.168.29.136,12002,18472,218,84
1686214642.091961,192.168.29.141,40821,19109,95,84
1686214642.461241,192.168.29.136,9436,18472,219,84
1686214643.093074,192.168.29.141,14445,19109,96,84
1686214643.462524,192.168.29.136,18901,18472,220,84
1686214644.095276,192.168.29.141,34661,19109,97,84
1686214644.464024,192.168.29.136,54733,18472,221,84
1686214645.097303,192.168.29.141,26204,19109,98,84
1686214645.465748,192.168.29.136,8134,18472,222,84
1686214646.100168,192.168.29.141,62802,19109,99,84
1686214646.467792,192.168.29.136,42428,18472,223,84
1686214647.102528,192.168.29.141,37195,19109,100,84
1686214647.469879,192.168.29.136,40116,18472,224,84
